Source,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,e_pmRA,e_pmDE,Gmag,BPmag,RPmag
4689560063338581120,7.13315098514,-72.46463653289,1.1427,-0.903,-0.134,1.461,1.684,20.695593,21.083187,20.112520
4689560063338591104,7.15914199271,-72.45389590182,0.2936,4.957,3.016,0.318,0.306,19.407299,20.036322,18.622986
4689560063338594048,7.16577504655,-72.44924286801,-0.7965,0.243,-1.483,0.600,0.666,19.972376,20.490400,19.517433
4689560063358392576,7.16476529879,-72.44700637939,0.1409,0.737,-1.741,0.367,0.385,19.584572,19.861908,18.991625
4689560063358405632,7.14517800451,-72.46309421795,,,,,,20.932035,,
4689560067631933440,7.13686787451,-72.45558134298,-0.2107,0.284,-0.598,0.351,0.365,19.473684,19.905678,18.762932
4689560067631939968,7.12210987352,-72.45969215875,0.2471,5.139,-2.097,0.180,0.176,18.610615,18.973625,18.092484
4689560067632333568,7.14359257020,-72.45819242597,,,,,,20.795517,21.322105,20.264145
4689560067632334080,7.15601879958,-72.46021952878,,,,,,20.858963,21.013447,19.703815
4689560067632561536,7.14021514700,-72.45870747135,,,,,,21.038612,20.908684,20.426980
4689560067632561792,7.14731893995,-72.45637760489,,,,,,20.983236,20.717304,20.963692
4689560067632562304,7.15757008519,-72.45838129187,,,,,,21.123959,20.702700,20.321892
4689560097696293376,7.09068836663,-72.46250911539,0.0019,0.668,-1.195,0.109,0.102,17.748428,18.248860,17.065866
4689560097698324480,7.11165475158,-72.45689256630,,,,,,20.956472,21.189087,20.941734
4689560097698627072,7.10001790397,-72.45047326610,,,,,,21.356150,20.979273,19.522017
4689560097699713920,7.11500743324,-72.45340064264,0.3369,2.264,-2.203,2.981,2.320,20.885468,20.999481,20.342962
4689560097718130688,7.09034706106,-72.46199060379,1.0472,7.630,8.971,1.136,1.244,20.530100,,
4689560101991673984,7.11128135006,-72.45498593720,0.5689,13.010,-0.391,0.325,0.322,19.405392,20.657505,18.342480
4689560101992068096,7.09781930059,-72.45922366900,0.2234,7.584,-1.901,0.666,0.722,20.354675,20.989822,19.411623
4689560101992217728,7.10735790838,-72.45342387706,-0.7533,1.558,-0.012,1.157,1.473,20.492878,20.923750,19.967493
4689560101992299264,7.08422972675,-72.45963514103,,,,,,20.978682,21.211788,20.837149
4689560102002995840,7.09137173966,-72.45457049460,0.0349,0.579,-1.191,0.192,0.185,18.736565,19.202200,18.122780
4689560102003000576,7.07949554082,-72.46145186672,0.0191,0.489,-0.970,0.161,0.185,18.425829,18.978440,17.770163
4689560132056048640,7.14177753153,-72.44858374745,-0.0138,4.983,-2.736,0.163,0.156,18.379349,18.743820,17.887210
4689560132056054400,7.15784267750,-72.44536418983,3.0485,33.272,-3.695,0.177,0.192,15.508316,16.219011,14.639365
4689560132058068608,7.11933942212,-72.45103099297,-0.1412,0.774,-0.796,0.295,0.293,19.309362,19.764658,18.748926
4689560132058069760,7.13873446344,-72.45000505266,1.6315,0.042,-3.957,1.005,0.917,20.473606,20.945166,19.906110
4689560132058073088,7.14386299855,-72.44471595602,1.3462,-0.166,-2.428,0.726,1.029,20.506018,21.138021,19.977144
4689560136351812224,7.12512464433,-72.44542582186,0.7461,-2.737,1.438,2.715,2.804,20.818754,20.762815,20.931902
4689560136362720000,7.15089946992,-72.44467193822,0.0260,0.661,-1.430,0.079,0.077,17.079170,17.749490,16.317400
4689560166417809664,7.19188775439,-72.45034027056,-0.4223,0.983,-1.126,0.288,0.296,19.305555,19.741268,18.682074
4689560166417810560,7.17564421487,-72.44858195315,0.0788,5.734,-2.918,0.322,0.327,19.478155,20.038254,18.931248
4689560166417814400,7.22669545897,-72.44484229580,-0.2612,1.746,-4.819,0.681,0.749,20.267342,20.498615,19.747055
4689560166418104320,7.19042143582,-72.45220399441,0.1721,2.072,-3.521,0.472,0.480,19.911798,20.681026,19.067453
4689560170722452992,7.19044794131,-72.44328707510,0.3356,0.351,-1.165,0.243,0.251,18.993390,19.526169,18.393936
4689560170722453760,7.20713349435,-72.44641940152,0.5149,5.723,-2.615,0.452,0.459,19.897863,20.576508,19.293430
4689560200775536512,7.26381003460,-72.43714538286,0.1900,0.689,-1.534,0.232,0.222,18.939770,19.439768,18.370682
4689560200777565184,7.27223738798,-72.43003265427,,,,,,20.877249,21.458368,19.910736
4689560200777570176,7.27948773107,-72.42463162762,-0.1326,-0.481,-0.901,0.494,0.439,19.977222,20.351236,19.482164
4689560205082183808,7.24613920678,-72.43959131065,-0.0292,0.558,-1.311,0.140,0.142,18.155958,18.630620,17.351248
4689560235135283584,7.17374104395,-72.43488745811,0.2323,5.263,-2.199,0.190,0.181,18.514168,18.906427,18.012989
4689560235136395520,7.21360654487,-72.42752385937,0.2252,0.588,-0.953,0.246,0.225,18.856834,19.274796,18.312197
4689560235137309312,7.22178787072,-72.42385183141,0.2820,9.573,-1.480,0.331,0.318,19.370804,19.493254,18.747217
4689560235156502528,7.21259184698,-72.42597003312,0.1122,0.539,-1.626,0.306,0.281,19.168993,19.677778,18.512705
4689560239441927424,7.16942936445,-72.43861026812,-0.1939,0.334,-1.159,0.316,0.320,19.274668,19.726465,18.754618
4689560239448064512,7.20462444734,-72.43716151114,0.7723,16.518,-0.156,0.377,0.418,19.567862,20.605198,18.489092
4689560269495046144,7.23530403698,-72.41950541472,-1.0740,5.613,-1.357,1.365,1.657,20.688282,21.666690,20.305458
4689560269497047296,7.26229199464,-72.42367789347,0.0333,2.066,-0.321,0.843,0.689,20.212202,20.512247,19.646124
4689560269497050880,7.25370242119,-72.41949634876,-0.0022,0.456,-1.546,0.277,0.273,19.143320,19.653572,18.585855
4689560269497054720,7.27102175357,-72.41509031246,-0.4481,0.902,-0.923,0.322,0.293,19.259838,19.716967,18.676878
4689560273790313216,7.24454992510,-72.41833225909,0.5172,13.959,-1.524,0.353,0.327,19.391012,20.313010,18.633040
4689560273790315520,7.23673204483,-72.41891812908,0.6433,5.049,-2.137,0.454,0.422,19.672546,20.281544,19.115639
4689560273790621312,7.24355642935,-72.41748990715,0.9380,5.907,-2.003,1.167,0.796,20.212970,20.821972,19.662690
4689560273790913024,7.26478515260,-72.42311437692,,,,,,21.018490,21.276726,20.041513
4689560273790914432,7.24729148979,-72.41749661538,-2.0816,2.104,0.800,1.578,1.166,20.677683,20.886810,20.706419
4689560273801637120,7.25666802633,-72.41476294984,0.0065,0.345,-1.188,0.073,0.062,16.510015,16.537205,16.465792
4689560273801648128,7.22184095076,-72.42349967976,1.1772,-0.806,-3.342,2.008,1.992,20.628618,,
4689560303854745088,7.08010920419,-72.44819430763,-0.1608,0.591,-1.177,0.170,0.184,18.479143,19.074740,17.813198
4689560303854756608,7.08114261442,-72.44004594533,0.0967,0.821,-1.328,0.183,0.163,18.502108,18.927229,17.974342
4689560303854759680,7.08871636902,-72.43828370999,0.0294,5.016,-2.467,0.282,0.261,19.231173,19.667164,18.664839
4689560303856759808,7.08412504947,-72.45037227100,-0.2324,0.781,-1.109,0.296,0.289,19.341217,19.723763,18.837679
4689560303873076992,7.10540541394,-72.44611272254,,,,,,20.696863,21.022255,19.927988
4689560308150378496,7.10807808459,-72.44208766871,0.1909,4.044,-0.509,0.747,0.853,20.392645,20.894253,20.070604
4689560308161413120,7.10669598122,-72.44146726179,-0.0089,0.647,-1.125,0.250,0.221,19.001644,19.396454,18.520668
4689560308161415168,7.10892849737,-72.44402837856,-0.4291,0.297,-1.588,0.296,0.279,19.323490,19.922846,18.745258
4689560338214505728,7.12853435252,-72.43223219342,0.1818,-0.159,-0.988,0.264,0.250,19.107258,19.556637,18.546648
4689560338214509696,7.15024618373,-72.42948545852,0.4027,0.706,-1.295,0.269,0.262,19.069593,19.566448,18.484005
4689560338216504064,7.12166883712,-72.44207232285,0.1358,1.386,-1.541,0.523,0.586,20.089226,20.706780,19.559694
4689560338216510976,7.12228341604,-72.43256354883,,,,,,20.938198,21.303800,20.444540
4689560338217902848,7.15809460302,-72.43288846087,,,,,,20.767092,21.061018,20.180534
4689560338232856192,7.16103677865,-72.42758835208,-0.0438,1.045,-0.961,0.290,0.280,19.233662,19.634895,18.687159
4689560338236312320,7.11427970602,-72.43412526372,-0.1772,0.410,-1.478,0.157,0.144,18.278385,18.769855,17.585222
4689560342521136256,7.15781328811,-72.42881640402,-0.2130,0.955,-1.568,0.268,0.263,19.113050,19.544320,18.516802
4689560342521143808,7.11523173738,-72.43435918398,,,,,,20.903656,,
4689560372574242432,7.06800911502,-72.43584137078,0.0242,0.808,-1.550,0.306,0.327,19.240395,19.683130,18.686373
4689560372574243456,7.08159229047,-72.43437034690,3.7828,1.491,-8.564,0.123,0.108,17.761290,19.418000,16.530920
4689560372574247552,7.08548383295,-72.43185550446,0.2069,15.557,5.018,0.404,0.311,19.426361,20.142231,18.596943
4689560372576240000,7.05461411294,-72.44354744287,-0.0274,0.662,-1.419,0.302,0.305,19.311804,19.828188,18.806217
4689560372576246272,7.08868754698,-72.43515027858,-0.4779,-0.190,-0.688,0.790,0.918,20.547977,20.780848,19.953451
4689560372576252288,7.08375796950,-72.42665855347,-0.8016,0.609,-1.785,0.934,0.860,20.347794,20.869766,19.814848
4689560372592528512,7.06440284395,-72.43671226756,-0.6290,0.228,-0.420,0.910,1.066,20.541782,21.049866,19.683445
4689560372592541568,7.08663600372,-72.43285516679,-0.3662,0.145,-0.499,0.436,0.343,19.621683,19.994755,19.147661
4689560376869981824,7.09046862378,-72.42547124264,,,,,,21.050974,21.254740,20.319073
4689560376880880128,7.07833897610,-72.42793763290,0.0377,0.007,-0.377,0.382,0.306,19.425993,19.798090,18.530634
4689560376880887552,7.07683345072,-72.43578947553,0.1799,5.451,-3.325,0.237,0.225,19.007616,19.337383,18.600418
4689560376880892288,7.06987890352,-72.44074057036,-0.7556,0.344,-1.599,0.322,0.343,19.369110,19.862087,18.829462
4689560376881153280,7.06374371266,-72.44113382164,,,,,,20.957304,21.735575,20.218153
4689560406936001536,7.13734449001,-72.41755596181,1.6496,-2.613,2.126,2.439,1.950,20.823046,20.665457,20.958818
4689560406936279680,7.14479662652,-72.42570240495,0.9546,5.991,-6.499,0.739,0.644,20.028866,21.046368,19.132715
4689560411229724288,7.13035168442,-72.42053841483,-0.3745,1.077,-1.302,0.874,0.722,20.473171,20.779976,20.110472
4689560411240603136,7.13575092434,-72.41583252065,0.1367,5.485,-2.551,0.138,0.107,17.759190,18.059938,17.289536
4689560411240612480,7.11406317255,-72.42342863243,-0.1554,0.052,-1.362,0.410,0.322,19.500742,19.963900,18.843922
4689560411246755328,7.13114239219,-72.41967287196,0.9345,-0.870,-2.348,0.606,0.490,19.938427,20.883266,18.660398
4689560338216516480,7.16485209543,-72.42791092914,0.1349,0.272,-2.027,0.617,0.665,20.220600,20.683554,19.616245
4689560441293721984,7.18532207014,-72.42974803738,0.2820,5.679,-2.116,0.197,0.192,18.655935,19.026205,18.132761
4689560441293730944,7.19572084979,-72.42413102046,-0.1110,0.686,-0.776,0.308,0.293,19.278793,19.687050,18.744663
4689560441295734528,7.17298255849,-72.42439891544,0.3255,5.333,-2.350,0.346,0.285,19.243444,19.690786,18.700033
4689560441295739648,7.21856295229,-72.42258350871,0.5590,3.683,-5.528,0.295,0.276,19.098898,19.497068,18.650547
4689560441295742336,7.20003550866,-72.41769368838,0.3221,1.093,-0.284,0.364,0.293,19.298412,19.728619,18.669167
4689560441296015872,7.17228599284,-72.43238479575,-0.9313,-0.963,-1.859,2.357,2.145,20.829357,20.991394,20.430902
4689560441297698688,7.19418687765,-72.42240582616,,,,,,21.044456,21.724787,20.592756
4689560441314931584,7.16696321920,-72.43335859080,-1.5586,7.319,-4.554,1.069,1.221,20.583897,21.279543,19.923030
4689560445589014144,7.21635141239,-72.42126247816,0.0874,0.147,-1.270,0.346,0.313,19.361227,19.838223,18.867453
4689560445589025792,7.17336992394,-72.42832220698,0.4150,5.189,-2.236,0.177,0.172,18.474257,18.804390,17.893013
4689560445600342784,7.18148272458,-72.42226834946,-0.0052,0.514,-1.116,0.079,0.065,16.765200,17.491646,15.954154
4689560445600582272,7.16891303363,-72.43299464645,0.8997,-0.432,-2.237,0.807,0.840,20.572500,20.936914,20.164728
4689560475653482496,7.23041802127,-72.41666216307,1.2709,43.741,-2.718,0.469,0.403,19.343763,20.597559,18.150650
4689560475653489664,7.21990605100,-72.41315397098,0.0849,0.437,-1.738,0.302,0.221,18.824574,19.238194,18.302998
4689560475655487104,7.22407096325,-72.41108568535,0.1015,0.236,-1.236,0.359,0.306,19.165007,19.180580,19.428091
4689560475674671488,7.22284000329,-72.41524119782,0.0064,1.242,-1.067,0.363,0.298,19.300282,19.706972,18.792866
4689560479949345536,7.24920457766,-72.41457517050,0.8218,9.705,-4.531,1.812,1.386,20.375917,20.307890,19.345306
4689560479949475200,7.25442819132,-72.41448302085,-1.8041,1.776,-2.966,2.000,1.677,20.821370,20.094685,20.049800
4689560479960334464,7.24887218797,-72.41477520217,-1.7662,-15.815,7.464,2.502,2.145,20.523222,20.425928,19.315285
4689560479960334592,7.24723689733,-72.41598857667,,,,,,21.091877,20.645260,20.716944
4689560510013233024,7.18259201736,-72.41154810566,0.1546,0.510,-1.360,0.264,0.216,18.818214,19.256912,18.194939
4689560510013236608,7.20038494069,-72.40938726283,-0.0970,0.543,-1.507,0.073,0.062,16.631350,17.341614,15.821869
4689560510015224832,7.20979180748,-72.41141062341,,,,,,20.893177,21.700893,19.477106
4689560510015228928,7.19538967388,-72.40546171727,-0.2905,0.334,-2.280,0.665,0.465,19.901503,20.378366,19.299920
4689560510016610176,7.16908337339,-72.41526369807,,,,,,20.960980,21.616880,20.692780
4689560514308468736,7.19636409063,-72.40305950834,0.3641,5.377,-12.909,0.418,0.342,19.489570,20.500172,18.610043
4689560514320183552,7.18420088725,-72.41575616320,,,,,,20.855453,20.912079,20.310005
4689560544372990592,7.25437635245,-72.39904119529,0.1331,0.233,-1.255,0.321,0.267,19.089640,19.525696,18.528078
4689560544372994176,7.21562612937,-72.39857782731,0.3002,5.239,-1.889,0.166,0.138,18.110968,18.424118,17.626196
4689560544372999680,7.23902496706,-72.39458546859,0.0967,0.801,-1.577,0.334,0.279,19.134380,19.536709,18.525408
4689560544374970112,7.22281359763,-72.40382071356,0.2613,1.279,-1.937,0.503,0.423,19.685438,20.251556,19.063744
4689560544374971904,7.22751292668,-72.40233533446,-0.0322,0.837,-1.262,0.571,0.451,19.874454,20.181269,19.291157
4689560544374976128,7.22938246716,-72.39655327952,0.0838,-0.060,-2.047,0.341,0.267,19.134930,19.566349,18.574871
4689560544374977024,7.23377433366,-72.39474590512,-0.0246,-0.499,-1.135,0.659,0.592,19.959030,20.271044,19.285942
4689560544374977664,7.23775847782,-72.39604337230,0.1967,-2.264,-0.242,0.641,0.540,19.852818,20.122843,19.075497
4689560548679522176,7.26509721810,-72.39468821130,0.1727,5.239,-2.596,0.273,0.229,18.919693,19.343315,18.412874
4689560548679529600,7.22412503898,-72.39853166424,0.0367,0.861,-1.343,0.263,0.210,18.744438,19.260010,18.081894
4689560578732668800,7.29192238159,-72.43188486668,0.0574,0.248,-1.358,0.125,0.126,17.934473,18.515003,17.215416
4689560578734693760,7.29239882957,-72.42458835939,0.5760,5.559,-2.950,0.311,0.293,19.328789,19.806982,18.749224
4689560578734696704,7.32710225836,-72.42206291452,-0.8788,0.304,-0.878,1.464,0.782,20.484858,20.705206,20.122356
4689560578734706176,7.33138428085,-72.41122312719,0.4899,0.344,-1.611,0.324,0.294,19.379957,19.816048,18.822317
4689560578737088128,7.29914948674,-72.42646747111,-0.9321,0.350,0.857,2.453,2.768,20.831413,21.217808,20.532750
4689560583027968128,7.29141165619,-72.42992628006,0.1725,0.160,-1.638,0.227,0.230,18.918814,19.469656,18.272358
4689560583028557696,7.28753129747,-72.42798224189,,,,,,20.932201,21.342928,20.864054
4689560583039276544,7.32010107421,-72.41625205145,0.2514,-0.183,-1.814,0.483,0.449,19.751600,20.219934,19.218876
4689560583039280896,7.30731743033,-72.41832945290,0.0481,5.214,-1.854,0.278,0.267,19.105627,19.549248,18.575949
4689560583039284480,7.30817237535,-72.42262984944,-0.2390,0.661,-1.539,0.499,0.515,19.940937,20.334131,19.452314
4689560583039549312,7.33345881263,-72.41753758268,,,,,,21.022518,18.622404,21.274118
4689560613092432000,7.36897427590,-72.41373849799,0.0225,0.349,-1.557,0.294,0.277,19.224466,19.666773,18.563078
4689560613092438912,7.37322759569,-72.41008206844,0.0459,0.223,-1.457,0.219,0.209,18.772236,19.330835,18.169134
4689560613092456192,7.38794013853,-72.40076345275,-0.0961,0.597,-0.910,0.216,0.179,18.389370,18.914146,17.757544
4689560613094439424,7.34198443528,-72.41716169070,,,,,,20.968122,21.557926,20.167060
4689560613094445312,7.34609172025,-72.41123002207,0.6746,0.422,-1.517,0.363,0.338,19.409594,19.914734,18.801670
4689560613094448000,7.36180401945,-72.40917660738,-0.0093,-0.732,-0.434,0.376,0.343,19.504307,19.915976,18.950193
4689560617399287552,7.35047641621,-72.41822297990,0.4908,-0.601,-2.818,1.743,1.200,20.672434,20.895138,19.810694
4689560647452165632,7.28437624529,-72.41907761448,0.2989,5.040,-2.186,0.252,0.230,18.923601,19.306475,18.411427
4689560647452184192,7.29123948015,-72.40897871597,-0.0630,0.601,-1.378,0.218,0.169,18.550959,19.106064,17.895360
4689560647452186368,7.30158963817,-72.40721670585,-0.0038,0.667,-1.174,0.146,0.114,17.845615,18.479511,17.113947
4689560647452192384,7.31656242937,-72.40402993831,0.3440,14.078,-4.725,0.297,0.239,18.963053,19.421873,18.352825
4689560647454176640,7.29657159917,-72.41648428611,0.3645,5.478,-2.099,0.567,0.483,19.994154,20.572607,19.344248
4689560647454177024,7.28330244409,-72.41559114172,0.0314,1.108,-1.002,0.484,0.433,19.902533,20.287165,19.306765
4689560647454179456,7.30897732912,-72.41421434234,-0.2304,8.429,-0.222,0.853,1.132,20.551403,20.716658,20.150545
4689560647454187136,7.30914801735,-72.40556134610,0.3695,0.458,-1.474,0.352,0.276,19.213993,19.733501,18.582695
4689560651747903360,7.29202951793,-72.41145151520,,,,,,20.967962,21.018291,19.874600
4689560651747903488,7.29044267881,-72.40991185344,,,,,,21.060966,21.454899,20.600428
4689560651748035200,7.28016166302,-72.42200433655,0.4618,6.605,-1.482,2.890,2.176,20.877565,21.563435,20.036999
4689560651758752640,7.27735728833,-72.41142893568,0.8814,27.241,0.836,0.036,0.030,15.110596,15.419687,14.629171
4689560651758945280,7.31519080331,-72.40538039977,-0.9253,0.708,-1.368,0.446,0.357,19.552591,20.081430,18.912409
4689560681813924224,7.33540284634,-72.40837260130,-0.1365,0.499,-1.868,2.238,1.563,20.719440,21.292070,19.953482
4689560681813932672,7.36093637021,-72.39871186615,-1.4419,-0.932,0.504,1.361,1.377,20.634995,21.084066,20.322416
4689560681813935104,7.36582920911,-72.39585888605,-0.0600,1.077,-1.176,0.361,0.302,19.366413,19.690926,18.798075
4689560681830357504,7.38474990646,-72.39655795800,0.1405,5.797,-2.124,0.385,0.367,19.571836,20.048070,19.015724
4689560686107139584,7.34436914917,-72.40647996794,0.0771,5.270,-2.410,0.272,0.216,18.820343,19.141125,18.173147
4689560686107870208,7.36850743170,-72.39836135667,,,,,,21.032690,21.119558,21.596228
4689560686107870464,7.38564979716,-72.39584994491,-1.7278,3.041,-0.625,1.827,1.395,20.765940,21.519030,20.117558
4689560686118468992,7.38106006831,-72.40013099676,0.1714,10.668,-0.576,0.210,0.173,18.306074,18.579714,17.922295
4689560686118480000,7.34412793450,-72.40749186457,0.0716,4.938,-2.633,0.124,0.108,17.758032,18.078403,17.284037
4689560716171666688,7.40154328257,-72.40207449957,0.0384,0.781,-0.979,0.249,0.207,18.852777,19.320790,18.269629
4689560716171675776,7.40882753956,-72.39940761639,0.0703,0.272,-1.379,0.150,0.127,18.050500,18.618933,17.350428
4689560716171675904,7.40172396620,-72.39772481260,0.3964,7.511,1.965,0.202,0.176,18.509370,19.098682,17.784037
4689560716173677696,7.42865801360,-72.39396848057,,,,,,20.852097,21.162046,20.191803
4689560720467591936,7.43685719933,-72.39983353895,,,,,,20.987904,21.230186,20.461480
4689560750533420544,7.44892973607,-72.39102618210,-0.1239,1.091,-1.315,0.640,0.684,20.233460,20.680056,19.634480
